"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","water_date","PRCP","SNOW"
"2098","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-14,2013-10-14,0.81,0
"2099","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-15,2013-10-15,1.34,0
"2100","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-16,2013-10-16,0.34,0
"2101","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-17,2013-10-17,0.05,0
"2102","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-18,2013-10-18,0.92,0
"2103","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-19,2013-10-19,0.02,0
"2104","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-20,2013-10-20,0.39,0
"2105","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-21,2013-10-21,0.1,0
"2106","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-22,2013-10-22,0.67,0
"2107","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-23,2013-10-23,2.58,0
"2108","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-24,2013-10-24,0.02,0
"2109","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-25,2013-10-25,0.83,0
"2110","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-26,2013-10-26,0.18,0
"2111","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-27,2013-10-27,0,0
"2112","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-28,2013-10-28,0.06,0
"2113","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-29,2013-10-29,0.6,0
"2114","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-30,2013-10-30,0.19,0
"2115","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-10-31,2013-10-31,0.79,0
"2116","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-01,2013-11-01,0.01,0
"2117","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-02,2013-11-02,0.16,0
"2118","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-03,2013-11-03,0.3,0
"2119","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-04,2013-11-04,0.72,0
"2120","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-05,2013-11-05,0.16,0
"2121","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-06,2013-11-06,0.09,0
"2122","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-07,2013-11-07,0.37,0
"2123","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-08,2013-11-08,0.01,0
"2124","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-09,2013-11-09,0,0
"2125","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-10,2013-11-10,0.15,0
"2126","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-11,2013-11-11,0.01,0
"2127","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-12,2013-11-12,0,0
"2128","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-13,2013-11-13,0.78,0
"2129","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-14,2013-11-14,1.51,0
"2130","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-15,2013-11-15,0.02,0
"2131","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-16,2013-11-16,0,0
"2132","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-17,2013-11-17,0,0
"2133","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-18,2013-11-18,0,0
"2134","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-19,2013-11-19,0,0
"2135","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-20,2013-11-20,0.45,0
"2136","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-21,2013-11-21,0.12,0
"2137","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-22,2013-11-22,0.92,0
"2138","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-23,2013-11-23,0.07,0
"2139","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-24,2013-11-24,0.03,0
"2140","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-25,2013-11-25,0.17,0
"2141","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-11-26,2013-11-26,0.02,0
"2142","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-02,2013-12-02,0.43,0
"2143","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-03,2013-12-03,0.02,0
"2144","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-04,2013-12-04,0.57,0
"2145","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-05,2013-12-05,1.16,0
"2146","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-06,2013-12-06,0.93,0
"2147","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-07,2013-12-07,0.64,0
"2148","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-08,2013-12-08,0.02,0
"2149","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-09,2013-12-09,0.05,0
"2150","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-10,2013-12-10,0.76,0
"2151","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-11,2013-12-11,1.73,0
"2152","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-12,2013-12-12,0.54,0
"2153","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-13,2013-12-13,0.28,0
"2154","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-14,2013-12-14,0.02,0
"2155","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-15,2013-12-15,0.18,0
"2156","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-16,2013-12-16,0.17,0
"2157","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-17,2013-12-17,0.03,0
"2158","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-18,2013-12-18,0.42,0
"2159","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-19,2013-12-19,1.41,0
"2160","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-20,2013-12-20,1.68,0
"2161","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-21,2013-12-21,1.77,0
"2162","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-22,2013-12-22,0.66,0
"2163","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-23,2013-12-23,0.21,0
"2164","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-24,2013-12-24,0.91,0
"2165","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-25,2013-12-25,0.45,0
"2166","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-26,2013-12-26,0.19,0
"2167","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-27,2013-12-27,0.01,0
"2168","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-28,2013-12-28,0.4,0
"2169","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-29,2013-12-29,0.06,0
"2170","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-30,2013-12-30,0.01,0
"2171","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-12-31,2013-12-31,0,0
"2172","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-01,2014-01-01,0,0
"2173","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-02,2014-01-02,0,0
"2174","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-03,2014-01-03,0.14,0
"2175","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-04,2014-01-04,0,0
"2176","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-05,2014-01-05,0,0
"2177","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-06,2014-01-06,0,0
"2178","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-07,2014-01-07,0.09,0
"2179","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-08,2014-01-08,0.38,0
"2180","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-09,2014-01-09,0.41,0
"2181","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-10,2014-01-10,0.41,0
"2182","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-11,2014-01-11,0.6,0
"2183","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-15,2014-01-15,0,0
"2184","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-16,2014-01-16,0,0
"2185","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-17,2014-01-17,0,0
"2186","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-18,2014-01-18,0,0
"2187","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-19,2014-01-19,0,0
"2188","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-20,2014-01-20,0,0
"2189","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-21,2014-01-21,0,0
"2190","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-22,2014-01-22,0,0
"2191","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-23,2014-01-23,0,0
"2192","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-24,2014-01-24,0,0
"2193","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-25,2014-01-25,0,0
"2194","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-26,2014-01-26,0,0
"2195","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-27,2014-01-27,0,0
"2196","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-28,2014-01-28,0.04,0
"2197","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-29,2014-01-29,1.58,0
"2198","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-30,2014-01-30,0.21,0
"2199","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-01-31,2014-01-31,0.33,0
"2200","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-01,2014-02-01,0.22,0
"2201","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-02,2014-02-02,0,0
"2202","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-03,2014-02-03,0.03,0
"2203","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-04,2014-02-04,0.1,0
"2204","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-05,2014-02-05,0.09,0
"2205","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-06,2014-02-06,0,0
"2206","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-07,2014-02-07,0.2,0
"2207","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-08,2014-02-08,1.31,0
"2208","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-09,2014-02-09,0.83,0
"2209","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-10,2014-02-10,0.03,0
"2210","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-11,2014-02-11,0.37,0
"2211","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-12,2014-02-12,1.51,0
"2212","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-13,2014-02-13,0.87,0
"2213","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-14,2014-02-14,0.99,0
"2214","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-15,2014-02-15,0.49,0
"2215","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-16,2014-02-16,0.98,0
"2216","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-17,2014-02-17,0.41,0
"2217","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-18,2014-02-18,0.34,0
"2218","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-19,2014-02-19,0.71,0
"2219","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-20,2014-02-20,0.18,0
"2220","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-21,2014-02-21,0.31,0
"2221","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-22,2014-02-22,0.02,0
"2222","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-23,2014-02-23,0,0
"2223","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-24,2014-02-24,0.14,0
"2224","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-25,2014-02-25,0.02,0
"2225","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-26,2014-02-26,0,0
"2226","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-27,2014-02-27,0.15,0
"2227","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-02-28,2014-02-28,0.04,0
"2228","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-01,2014-03-01,0.37,0
"2229","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-02,2014-03-02,0.3,0
"2230","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-03,2014-03-03,0.28,0
"2231","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-04,2014-03-04,0.07,0
"2232","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-05,2014-03-05,1.14,0
"2233","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-06,2014-03-06,1.05,0
"2234","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-07,2014-03-07,0.2,0
"2235","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-08,2014-03-08,0.01,0
"2236","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-09,2014-03-09,1.23,0
"2237","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-10,2014-03-10,0.13,0
"2238","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-11,2014-03-11,0.03,0
"2239","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-12,2014-03-12,0,0
"2240","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-13,2014-03-13,0,0
"2241","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-14,2014-03-14,0.12,0
"2242","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-15,2014-03-15,0.16,0
"2243","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-16,2014-03-16,0.01,0
"2244","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-17,2014-03-17,0.57,0
"2245","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-18,2014-03-18,0.03,0
"2246","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-19,2014-03-19,0,0
"2247","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-20,2014-03-20,0.09,0
"2248","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-21,2014-03-21,0.01,0
"2249","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-22,2014-03-22,0,0
"2250","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-23,2014-03-23,0,0
"2251","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-24,2014-03-24,0,0
"2252","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-25,2014-03-25,0.13,0
"2253","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-26,2014-03-26,0.57,0
"2254","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-27,2014-03-27,0.69,0
"2255","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-28,2014-03-28,0.79,0
"2256","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-29,2014-03-29,0.65,0
"2257","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-30,2014-03-30,0.25,0
"2258","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-03-31,2014-03-31,0.02,0
"2259","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-01,2014-04-01,0.2,0
"2260","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-02,2014-04-02,0.02,0
"2261","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-03,2014-04-03,0,0
"2262","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-04,2014-04-04,0.92,0
"2263","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-05,2014-04-05,0.3,0
"2264","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-06,2014-04-06,0.25,0
"2265","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-07,2014-04-07,0.02,0
"2266","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-08,2014-04-08,0.02,NA
"2267","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-09,2014-04-09,0.02,0
"2268","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-10,2014-04-10,0,0
"2269","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-11,2014-04-11,0,0
"2270","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-12,2014-04-12,0,0
"2271","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-13,2014-04-13,0,0
"2272","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-14,2014-04-14,0,0
"2273","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-15,2014-04-15,0,0
"2274","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-16,2014-04-16,0,0
"2275","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-17,2014-04-17,0,0
"2276","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-18,2014-04-18,0.36,0
"2277","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-19,2014-04-19,0.01,0
"2278","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-20,2014-04-20,0.07,0
"2279","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-21,2014-04-21,0,0
"2280","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-22,2014-04-22,0.64,0
"2281","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-23,2014-04-23,0.33,0
"2282","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-24,2014-04-24,1.17,0
"2283","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-25,2014-04-25,0.75,0
"2284","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-26,2014-04-26,0.02,0
"2285","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-27,2014-04-27,0.25,0
"2286","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-28,2014-04-28,0.12,0
"2287","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-29,2014-04-29,0.01,0
"2288","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-04-30,2014-04-30,0,0
"2289","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-01,2014-05-01,0,0
"2290","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-02,2014-05-02,0,0
"2291","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-03,2014-05-03,0.03,0
"2292","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-04,2014-05-04,0.29,0
"2293","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-05,2014-05-05,0.51,0
"2294","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-06,2014-05-06,0.02,0
"2295","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-07,2014-05-07,0,0
"2296","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-08,2014-05-08,0.3,0
"2297","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-09,2014-05-09,0.64,0
"2298","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-10,2014-05-10,0.41,0
"2299","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-11,2014-05-11,0.09,0
"2300","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-12,2014-05-12,0,0
"2301","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-13,2014-05-13,0,0
"2302","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-14,2014-05-14,0,0
"2303","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-15,2014-05-15,0,0
"2304","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-16,2014-05-16,0,0
"2305","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-17,2014-05-17,0.02,0
"2306","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-18,2014-05-18,0.12,0
"2307","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-19,2014-05-19,0.55,0
"2308","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-20,2014-05-20,0.05,0
"2309","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-21,2014-05-21,0,0
"2310","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-22,2014-05-22,0,0
"2311","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-23,2014-05-23,0.02,0
"2312","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-24,2014-05-24,0.04,0
"2313","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2014-05-25,2014-05-25,0,0
